X,Y,Z
-0.065674,0.008545,0.978516
-0.067383,0.012939,0.973389
-0.067139,0.009277,0.978027
-0.065186,0.011475,0.977539
-0.064941,0.009766,0.976318
-0.065918,0.010986,0.97583
-0.063477,0.008301,0.970947
-0.271484,0.040283,0.996338
-0.147461,0.045898,0.9729
-0.087158,0.064209,1.061279
0.012207,0.017822,1.059814
-0.005859,0.065674,0.922363
-0.123047,0.098145,1.071777
-0.026855,0.001953,0.871338
0.020752,-0.027588,0.989502
0.072266,-0.015625,0.869873
-0.031006,-0.090332,1.099121
-0.036865,-0.010742,0.900635
-0.138672,0.117432,0.81543
-0.040527,0.054199,0.972656
-0.023926,0.039062,0.974121
-0.012695,0.040283,0.958496
-0.034424,0.005615,1.07251
-0.053467,0.00415,0.992432
-0.10376,-0.052734,0.923096
-0.095459,-0.035889,0.77002
-0.121582,-0.011719,0.967529
-0.077881,0.006348,0.976807
-0.063965,0.01001,0.979248
-0.06543,0.005615,0.968262
-0.066162,0.008057,0.976318
-0.067383,0.010498,0.977539
-0.065186,0.009277,0.973145
-0.065918,0.008057,0.9729
-0.064453,0.01001,0.97168
-0.061035,0.008789,0.97583
-0.231445,-0.027588,0.976074
-0.262695,-0.0354,1.031738
0.035645,-0.026855,0.796143
0.078125,0.078125,0.979248
0.054688,0.105225,0.994873
0.013672,0.121582,0.982178
0.127686,0.056885,0.936523
0.080078,-0.049316,1.160645
-0.156006,-0.240967,1.068604
-0.170898,-0.176025,0.950439
-0.147949,0.021484,0.992432
0.027832,0.399902,0.955322
-0.00708,0.217285,0.953369
0.124023,0.198242,1.055664
0.040283,-0.096436,1.029053
-0.293213,-0.273438,1.044189
-0.158936,-0.095215,0.970703
-0.101807,0.017334,0.97168
-0.067383,0.006592,0.980225
-0.068115,0.012695,0.978516
-0.06665,0.008057,0.980469
-0.061035,0.008301,0.975586
-0.065186,0.003174,0.979004
-0.067383,0.003662,0.977783
-0.063232,0.006836,0.974854
-0.064697,0.011475,0.974121
-0.064697,0.00708,0.976318
-0.068604,0.004395,0.975342
-0.064209,0.005615,0.973633
-0.200928,-0.070068,0.966309
-0.183594,-0.021973,0.931885
-0.1604,-0.025146,1.017578
0.01001,-0.062012,0.820312
0.016846,0.015625,0.911377
0.060059,0.110107,1.097168
0.07666,0.079102,0.945068
0.055176,0.079346,1.150879
0.077393,-0.091309,0.970703
-0.208984,-0.214844,1.057617
-0.152588,-0.107666,1.037354
-0.155273,-0.006592,0.998779
-0.056396,0.168457,0.966064
-0.064941,0.009521,0.980713
0.068115,0.186523,1.000977
0.056641,0.120605,1.054688
0.047607,-0.088867,0.945557
-0.155762,-0.199463,0.932129
-0.135498,-0.020264,0.965088
-0.064209,0.003174,0.976562
-0.066162,0.010254,0.976074
-0.066895,0.002441,0.9729
-0.062744,0.006348,0.978271
-0.065918,0.003418,0.974121
-0.065674,0.009521,0.977051
-0.067383,0.003662,0.980469
-0.068604,0.004883,0.981445
-0.06665,0.005615,0.97998
-0.06665,0.004883,0.981201
-0.271484,-0.111572,0.937012
-0.236328,-0.002441,1.063477
-0.255127,-0.068359,1.031982
-0.031738,0.029541,0.974854
-0.043701,0.031982,1.038818
0.085693,0.161377,1.048096
0.093262,0.197754,1.038574
0.053467,0.074707,0.93042
0.193115,-0.132568,0.842773
-0.229492,-0.341797,0.934082
-0.219482,-0.163818,0.999023
-0.023926,0.110352,0.964111
-0.000977,0.271729,0.992188
-0.038818,0.114746,0.984375
0.097168,0.195557,0.89502
0.012939,0.104004,1.026611
0.087891,-0.018311,0.889404
-0.157959,-0.15918,0.961426
-0.14624,0.012695,0.977783
-0.079834,0.004883,1.008301
-0.06543,0.008789,0.973145
-0.068359,0.006104,0.968994
-0.064209,0.005859,0.976807
-0.065186,0.006348,0.975342
-0.062988,0.004883,0.976318
-0.068359,0.007324,0.978271
-0.064453,0.004883,0.968506
-0.064209,0.003906,0.975342
-0.06543,0.006836,0.975586
-0.069092,0.005127,0.977783
-0.398438,-0.153564,0.918457
-0.281006,-0.060547,0.917725
-0.345215,0.012695,1.106201
-0.011475,0.018555,1.032227
0.064697,0.136719,1.067871
0.104248,0.101562,0.825928
0.13916,0.108887,1.112549
0.141357,-0.070312,1.030273
-0.116211,-0.297119,0.878906
-0.217041,-0.214844,0.936035
-0.259277,-0.004639,1.0
-0.021484,0.070801,0.949951
0.071045,0.277832,0.976074
0.039062,0.223877,1.033936
0.012207,0.080322,0.951904
-0.076416,-0.074219,1.052002
-0.213623,-0.26123,0.956787
-0.045898,-0.035156,0.965332
-0.078125,-0.005615,0.962891
-0.067139,0.003662,0.970459
-0.063721,0.005859,0.971436
-0.067139,0.006836,0.976074
-0.068115,0.008057,0.975586
-0.070801,0.006348,0.984619
-0.06543,0.005127,0.974365
-0.066162,0.007568,0.978271
-0.065186,0.005371,0.976807
-0.066895,0.01001,0.978516
-0.065186,0.003418,0.983643
-0.061523,0.006836,0.979736
-0.067139,0.004639,0.975342
-0.186035,-0.010254,0.594482
-0.127686,-0.075439,0.768066
0.083008,0.058838,0.997559
-0.020752,0.053223,1.001465
0.125977,0.15918,0.969971
0.078369,0.157471,0.999268
-0.071777,-0.019287,1.11792
0.097412,-0.130859,0.86084
-0.141846,-0.172119,1.035156
-0.172852,-0.179199,0.969482
-0.223877,-0.087891,1.092529
-0.056885,0.040527,0.943604
0.139648,0.323486,0.928711
-0.020752,0.125732,1.017822
0.020996,0.146729,1.023926
0.053711,0.055664,0.990967
-0.030518,-0.098145,0.831055
-0.177979,-0.159668,0.840088
-0.122803,-0.020752,0.978516
-0.063965,0.017822,0.978271
-0.062256,0.005371,0.968262
-0.064941,0.01123,0.974365
-0.056885,0.008301,0.973877
-0.065186,0.007324,0.975098
-0.061768,0.011719,0.974365
-0.061279,0.007568,0.981689
-0.065918,0.007568,0.974609
-0.068359,0.009033,0.985107
-0.065918,0.002197,0.98291
-0.065918,0.006348,0.977295
-0.107178,0.01416,0.970947
-0.325195,-0.124268,0.990234
-0.08252,0.069824,0.990234
0.003174,0.061035,0.975586
0.036621,0.044434,1.054443
0.044922,0.068359,1.104248
0.107422,0.054443,0.875244
0.051758,-0.008301,0.912109
0.029785,-0.071533,1.036133
-0.114746,-0.200684,0.863525
-0.205811,-0.159424,1.032471
-0.132812,-0.140869,0.930176
-0.118896,0.0,0.960205
0.081787,0.412109,1.032959
-0.075684,0.153809,1.050537
-0.08252,0.085693,1.028076
-0.052002,0.061035,1.054932
0.00415,-0.113037,0.994873
-0.173584,-0.177979,0.943848
-0.280029,-0.12915,0.949707
-0.097412,0.027832,0.97583
-0.068604,0.005127,0.979736
-0.061768,0.003174,0.973389
-0.063721,0.003418,0.973877
-0.066162,0.005371,0.976562
-0.064941,0.004639,0.982422
-0.062256,0.005371,0.973389
-0.062256,0.009521,0.978027
-0.06665,0.010498,0.98584
-0.063477,0.005127,0.973145
-0.111084,-0.005615,0.979004
-0.172852,-0.020996,0.961914
-0.173828,-0.033936,0.962646
-0.065186,-0.01001,0.951416
-0.056396,0.11499,1.149414
0.063232,0.133301,0.966797
0.001953,0.122803,0.914307
0.096436,0.058594,0.980469
0.101318,-0.00708,0.958008
0.006348,-0.064209,1.078125
-0.184082,-0.185791,1.087646
-0.173096,-0.106689,0.91626
-0.165771,0.010742,1.028564
-0.003662,0.130615,1.020752
-0.11377,0.147217,0.961426
-0.060059,0.173096,1.032227
0.059082,0.084473,0.93457
0.009277,-0.076172,0.820068
-0.145996,-0.12915,1.007568
-0.213379,-0.169434,1.039307
-0.061279,0.01001,0.973633
-0.064697,0.005371,0.973633
-0.059082,0.008545,0.980469
-0.06665,0.004883,0.97876
-0.067871,0.00415,0.982178
-0.065674,0.009033,0.983398
-0.063721,0.009277,0.976318
-0.06665,0.009766,0.975342
-0.040527,0.019043,0.972656
-0.067139,0.006592,0.979004
-0.166504,-0.009033,0.962891
-0.228271,-0.073242,1.005371
-0.180664,0.04541,1.057129
-0.143311,0.044922,0.999023
-0.055176,0.065918,1.072754
0.100342,0.171875,0.994385
0.062744,0.145508,0.962646
-0.102051,0.008789,1.278076
-0.161133,-0.148926,1.09668
-0.057129,-0.216797,0.907227
-0.184326,-0.129639,0.970947
-0.083008,0.06543,1.01001
-0.043457,0.324219,1.000244
-0.092529,0.151855,0.952393
-0.030273,0.094727,0.962891
0.04248,-0.040283,0.941406
-0.124512,-0.116211,1.011963
-0.284912,-0.226807,0.93042
-0.074951,0.031006,0.978271
-0.068359,0.004395,0.976807
-0.067627,0.008789,0.979736
-0.063232,0.011475,0.980957
-0.071533,0.010498,0.990234
-0.066895,0.005859,0.97998
-0.068604,0.007324,0.97583
-0.064209,0.007812,0.970947
-0.063965,0.008301,0.974121
-0.062988,0.004883,0.975342
-0.063232,0.005615,0.97583
-0.065186,0.003174,0.973389
-0.181396,0.003418,0.946777
-0.216064,-0.110107,0.869629
-0.067383,0.073242,1.051514
-0.074951,0.039551,1.035645
-0.076416,0.135986,1.097656
0.119385,0.147705,1.071289
0.144775,0.068604,0.949463
0.10498,-0.030518,0.996826
-0.035889,-0.175293,0.993408
-0.173584,-0.244141,0.931396
-0.023682,-0.107178,1.042969
-0.067139,0.085693,0.985107
-0.036621,0.282227,0.935791
-0.042236,0.241211,0.963135
0.109863,0.178955,0.983154
0.100098,0.032471,1.038086
-0.094482,-0.10791,1.012939
-0.353027,-0.270752,1.005859
-0.067383,0.009277,0.975586
-0.062988,0.007324,0.976562
-0.064941,0.005615,0.971191
-0.064453,0.006836,0.983154
-0.063965,0.004883,0.976562
-0.063721,0.00415,0.97583
-0.072021,0.014893,0.981445
-0.068115,0.002441,0.978027
-0.065674,0.003174,0.975586
-0.065186,0.007568,0.973877
-0.064941,0.002686,0.986816
-0.069336,0.006592,0.981445
-0.068115,0.006592,0.993896
-0.126465,-0.018066,0.972656
-0.179443,-0.070801,0.910645
-0.146973,0.009766,0.926025
0.174805,0.061035,0.979004
-0.141846,0.044434,0.998291
0.229736,0.062744,0.843506
-0.022705,0.172119,1.036133
0.070068,0.037354,0.964355
0.081787,-0.067627,1.076904
-0.091309,-0.230713,1.000732
-0.261475,-0.227051,0.973877
-0.125,-0.113037,1.033447
-0.099121,0.038574,0.997803
0.036621,0.333008,0.859375
-0.047363,0.1604,0.963135
0.074951,0.187744,0.958252
0.10083,0.050781,0.877441
-0.195068,-0.163574,1.095459
-0.258301,-0.210693,0.911865
-0.032959,0.008789,0.983643
-0.084961,0.000732,0.985107
-0.066162,0.008301,0.978027
-0.067627,0.005127,0.973877
-0.066895,0.005127,0.974365
-0.066406,0.007568,0.980469
-0.067627,0.004395,0.97998
-0.064941,0.003662,0.97168
-0.066895,0.005859,0.977539
-0.064453,0.007812,0.974121
-0.066162,0.005615,0.978027
-0.224854,-0.067627,0.966309
-0.275391,-0.030029,0.977051
-0.059814,0.027588,0.967529
-0.075684,0.038574,0.952881
0.06665,0.225586,1.058838
0.026855,0.114014,0.991943
0.199707,0.005127,0.864502
0.105957,-0.090332,1.057129
-0.311523,-0.328125,0.970459
-0.139648,-0.167969,0.970459
0.020752,0.013672,0.876221
-0.027832,0.315674,0.908691
-0.02832,0.116211,0.994873
0.031982,0.1521,1.043213
-0.031982,-0.005371,1.075439
-0.030762,-0.071045,1.012695
-0.246338,-0.177246,1.010742
-0.066162,0.00293,0.977051
-0.065674,0.005127,0.973633
-0.064697,0.006348,0.977783
-0.064941,0.007568,0.977295
-0.107666,0.008301,0.974365
-0.054688,0.004639,0.967773
-0.068604,0.01123,0.974854
-0.070068,0.008057,0.9729
-0.066162,0.01123,0.974854
-0.064209,0.005127,0.9729
-0.065186,0.005615,0.980225
-0.064209,0.00293,0.979492
-0.091309,-0.019531,0.951416
-0.231201,-0.05249,0.948975
-0.170654,-0.042236,1.009766
-0.09375,0.064453,1.056885
0.061035,0.164307,1.013672
0.042969,0.080078,1.012939
0.155762,0.105469,0.982666
0.145508,-0.020752,0.969482
0.171387,-0.200928,0.820557
-0.253906,-0.251465,1.011719
-0.178711,-0.140381,0.940674
-0.059814,0.072021,1.015625
0.052734,0.354736,1.003174
-0.030518,0.16333,1.065186
0.128418,0.133789,1.022217
-0.167725,-0.009766,1.132324
-0.286621,-0.167969,1.038574
-0.062988,-0.007812,0.969238
-0.047607,0.012207,0.979248
-0.047119,-0.002441,0.974121
-0.146729,0.010498,0.980225
-0.065186,0.006104,0.982422
-0.068115,0.008789,0.968262
-0.068848,0.010498,0.97876
-0.063721,0.009521,0.974121
-0.067627,0.00708,0.980469
-0.066895,0.01001,0.978271
-0.066895,0.006592,0.975342
-0.067871,0.005127,0.978027
-0.070557,0.009277,0.973633
0.056885,0.149902,0.978027
-0.275879,-0.069092,1.066895
-0.198486,0.008301,0.945801
-0.219238,0.046631,1.113281
0.118164,0.053467,0.861572
-0.029785,0.058594,1.047119
0.157959,0.05127,0.995605
-0.015381,0.104004,1.053223
0.004639,0.115967,1.083008
0.061035,-0.094238,0.957031
-0.208008,-0.276123,0.986328
-0.168213,-0.237305,0.79248
-0.150391,-0.050781,1.062256
0.154785,0.412354,0.996582
0.108887,0.304199,0.918213
0.042236,0.090332,1.156494
-0.141602,-0.173584,0.907715
-0.085449,-0.152344,0.863281
-0.116943,-0.056152,0.974854
-0.091553,0.015381,0.992188
-0.065186,0.005371,0.976318
-0.070801,0.022461,0.981934
-0.065674,0.011719,0.982666
-0.067139,0.007324,0.974609
-0.067139,0.006104,0.986572
-0.062744,0.003174,0.973633
-0.067139,0.005859,0.981445
-0.063965,0.006348,0.976562
-0.064697,0.008545,0.978516
-0.067871,0.005371,0.978027
0.002197,0.07251,0.999023
-0.263916,-0.049316,1.053955
-0.180664,0.019043,1.032715
-0.001465,0.05835,0.979492
-0.000732,0.065674,1.080322
0.044189,0.109863,1.033936
0.052979,0.175781,1.049072
0.083496,-0.013672,0.994385
0.145264,-0.154053,0.924561
-0.297852,-0.354004,0.894775
-0.222168,-0.19458,0.933838
-0.067627,0.092529,0.957764
0.017578,0.368652,0.961182
0.038818,0.201416,0.840088
0.131348,0.171387,0.959961
0.107422,-0.025879,0.984619
-0.121582,-0.186279,1.008301
-0.287354,-0.18457,1.069092
-0.062744,0.005371,0.970703
-0.067383,0.009277,0.978516
-0.066895,0.008301,0.97876
-0.067627,0.006348,0.980713
-0.067871,0.006592,0.977295
-0.065674,0.008789,0.976074
-0.06543,0.008789,0.983154
-0.062744,-0.007568,0.980469
-0.065186,0.004883,0.980469
-0.066895,0.007812,0.973877
-0.067383,0.008301,0.979004
-0.087891,0.005615,1.02124
-0.378906,-0.110352,0.949707
-0.098633,0.020508,1.005859
-0.082275,0.039551,1.050293
-0.216309,-0.04834,0.990723
0.199951,0.150879,0.890869
0.048584,0.218506,1.036133
0.148926,-0.049316,0.950195
-0.228027,-0.126953,1.334229
-0.3396,-0.259277,0.97876
-0.275635,-0.162354,0.971436
0.013428,0.161621,1.049805
-0.07959,0.141602,0.974854
0.090576,0.136963,0.838623
-0.025146,-0.043701,1.05542
-0.161621,-0.161865,1.093018
-0.266602,-0.16748,0.904297
-0.067383,0.009521,0.973633
-0.066895,0.010742,0.977783
-0.061279,0.010254,0.977539
-0.068359,0.005615,0.98584
-0.066895,0.008057,0.978516
-0.064697,0.008545,0.979004
-0.067627,0.006348,0.974121
-0.059814,-0.008789,0.977539
-0.066895,0.009766,0.974854
-0.068115,0.006592,0.977295
-0.064209,0.011963,0.980225
-0.067627,0.009277,0.972656
-0.040527,0.018066,0.970215
-0.063721,0.006836,0.969971
-0.226318,-0.037842,0.968994
-0.282715,-0.032471,0.868408
-0.113525,0.054199,1.038818
0.068115,0.065674,0.965332
-0.123779,0.003662,1.094482
0.203613,0.127686,1.086426
0.00708,0.115967,0.965088
0.215332,0.01709,0.969238
-0.155518,-0.232178,1.112793
-0.329102,-0.286621,0.922363
-0.110107,-0.094727,0.922607
-0.098633,-0.006836,0.888184
-0.036865,0.142334,0.923584
0.052002,0.379639,0.981445
0.053711,0.152588,1.003418
-0.071777,-0.026611,0.97168
-0.175293,-0.220703,0.96875
-0.261719,-0.162354,1.008301
-0.069336,0.009033,0.980957
-0.062012,0.007568,0.974609
-0.066895,0.007568,0.971436
-0.065918,0.005371,0.982178
-0.068848,0.006592,0.977539
-0.070801,0.011963,0.976074
-0.069824,0.010986,0.978027
-0.067139,0.01001,0.972412
-0.068359,0.008545,0.979248
-0.070068,0.007812,0.978271
-0.062012,0.005859,0.973633
-0.10083,0.004883,1.02002
-0.306885,-0.102783,0.970459
-0.244385,-0.03418,0.956787
0.223145,0.283936,0.943848
-0.0271,0.056641,0.989502
0.041748,0.191162,1.094971
0.108887,0.207031,1.110107
0.022461,0.116699,1.183838
0.004395,-0.097168,1.081787
-0.155762,-0.264893,0.976318
-0.143311,-0.191162,0.965088
-0.182861,-0.028564,1.119873
0.025635,0.207031,0.952881
-0.1875,0.161621,0.92041
-0.029541,0.190918,0.998047
-0.039062,0.045166,0.956055
0.078125,0.038818,0.992188
0.015625,-0.142334,0.932373
-0.358154,-0.244141,1.057617
-0.065674,0.005859,0.974365
-0.065674,0.005127,0.976562
-0.069336,0.003418,0.985107
-0.070801,0.004395,0.977051
-0.070557,0.005859,0.980469
-0.069336,0.006592,0.977539
-0.069336,0.009521,0.979004
-0.064453,0.008057,0.981689
-0.06543,0.005127,0.974854
-0.067139,0.007812,0.978516
-0.030029,0.009277,0.984863
-0.063477,0.00415,0.973877
-0.291748,-0.028564,0.955566
-0.2229,-0.031982,0.927002
-0.063721,0.019775,0.876221
0.160889,0.095459,0.853271
0.147705,0.062256,0.896484
0.003418,0.131348,0.924072
0.130615,-0.023438,0.910889
0.080566,-0.053223,1.039551
-0.103271,-0.1521,1.125977
-0.313477,-0.209717,1.078857
-0.24585,-0.10083,1.098389
-0.02124,0.113281,1.03418
0.027588,0.425781,0.977051
0.02124,0.182373,0.871826
0.075195,0.154297,0.983643
0.119385,-0.060547,0.976074
-0.187744,-0.191406,1.068115
-0.386963,-0.235596,1.026855
-0.094238,0.050537,0.969238
-0.067627,0.004883,0.974121
-0.065186,0.005859,0.982666
-0.068604,0.008057,0.974854
-0.064453,0.005371,0.975342
-0.068848,0.002441,0.971191
-0.06665,0.008789,0.973145
-0.070068,0.006348,0.980225
-0.072266,0.006836,0.975098
-0.067627,0.008057,0.977783
-0.065918,0.009277,0.978516
-0.06665,0.004639,0.974365
-0.118652,0.000732,0.970215
-0.218262,-0.027588,1.020264
-0.126953,-0.062744,1.01123
-0.068604,0.039551,0.908691
0.068359,0.187744,1.078125
0.034668,0.138428,0.937988
0.00415,0.111084,1.106201
0.189453,-0.019287,0.940918
0.108398,-0.196777,0.826904
-0.355469,-0.273438,1.053467
-0.241455,-0.147949,1.067383
0.001953,0.139648,0.864746
-0.084717,0.320312,0.988525
0.02124,0.173096,0.907471
0.126709,0.099365,0.901611
-0.029541,-0.00415,1.114014
-0.184326,-0.135742,1.094482
-0.289307,-0.309326,0.949219
-0.066162,0.112061,0.973633
-0.064209,0.009521,0.9729
-0.067383,0.003418,0.973145
-0.069336,0.007812,0.982178
-0.067871,0.003906,0.978027
-0.06958,0.00293,0.971191
-0.067871,0.008545,0.97583
-0.064209,0.007324,0.975586
-0.067627,0.007568,0.979248
-0.068115,0.009766,0.977783
-0.0625,0.009521,0.97876
-0.022705,0.0,0.91626
-0.0625,0.07251,0.973877
-0.266602,0.023926,1.013916
-0.159668,-0.010986,0.961426
0.004883,0.133789,0.997559
0.149658,0.147949,1.070557
0.138916,0.061279,0.936768
0.123047,-0.129639,0.949463
-0.068115,-0.226074,0.950928
-0.111816,-0.147461,1.057617
-0.121094,0.052246,0.909668
-0.03125,0.220215,0.896973
-0.023438,0.106934,0.943359
-0.016846,0.070312,1.039551
-0.196777,0.01709,1.17334
-0.025146,-0.043701,0.952881
-0.081543,-0.086182,0.959717
-0.19873,-0.06665,0.983643
-0.072021,0.005127,0.982178
-0.067139,0.008789,0.973877
-0.063477,0.005615,0.980225
-0.068115,0.00708,0.977051
-0.064453,0.006592,0.97998
-0.068359,0.008789,0.974365
-0.065186,0.00708,0.987793
-0.066895,0.009033,0.979492
-0.06665,0.005371,0.979492
-0.064209,0.009033,0.979736
-0.069824,0.00708,0.976074
-0.070068,0.008789,0.976318
-0.070068,0.010986,0.976562
-0.069092,0.008301,0.979004
-0.089355,0.003906,1.062012
-0.181152,-0.042236,0.881348
-0.147949,0.049561,0.916504
-0.211182,0.007812,0.918945
0.071777,0.147461,0.872559
0.143555,0.11084,1.039307
0.069824,0.043457,0.975098
-0.001465,-0.050781,0.991699
-0.016602,-0.212891,0.841064
-0.085205,-0.170166,0.983154
-0.141357,-0.030029,0.899658
-0.041504,0.066895,0.963379
-0.150391,0.262939,0.962646
-0.068604,0.094727,0.999268
0.025879,0.085449,0.90918
-0.003174,0.023193,1.051025
-0.064941,-0.065186,1.039795
-0.164795,-0.128418,0.955566
-0.062744,0.003174,0.973145
-0.060059,0.010742,0.979492
-0.067139,0.011475,0.974854
-0.070068,0.007324,0.980713
-0.063232,0.008301,0.970215
-0.105957,0.027344,0.967041
-0.068115,0.011475,0.980957
-0.070068,0.008789,0.973389
-0.062744,0.007568,0.973389
-0.068359,0.006592,0.982178
-0.06665,0.011963,0.97876
-0.062744,0.007324,0.97998
-0.119873,0.014404,1.047363
-0.257324,-0.015137,0.947998
-0.247314,0.067627,1.04126
-0.104492,0.174072,0.999756
0.105957,0.123291,1.057129
0.214844,0.011475,1.002441
0.109131,-0.106689,1.020752
0.079102,-0.216797,1.052246
-0.108154,-0.147461,1.030029
-0.318115,0.074707,1.035645
-0.19751,0.281982,0.963135
-0.047119,0.153809,0.995117
0.056885,0.095947,0.88916
0.004639,-0.015625,1.018311
-0.026123,-0.054932,1.013428
-0.160645,-0.117188,0.977539
-0.068115,0.010742,0.975342
-0.065186,0.008789,0.977295
-0.066895,0.009521,0.979736
-0.068359,0.005859,0.971924
-0.065674,0.013428,0.976807
-0.063965,0.005615,0.976562
-0.071045,0.008301,0.97876
-0.06958,0.013184,0.980225
-0.067871,0.011475,0.977539
-0.069824,0.006592,0.977783
-0.064453,0.01001,0.981689
-0.067139,0.007812,0.977051
-0.058105,0.007812,0.974609
-0.067627,0.006104,0.9729
-0.063232,0.008057,0.971436
0.165527,0.058838,0.982422
-0.350342,-0.02002,0.918213
-0.229248,0.063721,1.00293
-0.023438,0.067627,0.942871
0.023438,0.193359,0.963623
0.100098,0.026123,0.962402
0.09668,-0.025635,1.039307
-0.053711,-0.118652,1.125732
-0.053223,-0.18457,1.013672
-0.126221,-0.116455,0.971191
-0.148682,0.134766,0.968506
0.064453,0.133789,0.992432
-0.039551,0.122803,0.9646
0.034424,-0.064697,1.039062
-0.057373,-0.118408,0.994629
-0.058594,-0.049805,0.945557
-0.331543,0.101074,0.958252
-0.065186,0.00708,0.978516
-0.067383,0.008789,0.974609
-0.06665,0.009521,0.97168
-0.067871,0.011475,0.978271
-0.00415,0.035156,0.976074
-0.046143,0.036377,0.97998
-0.067627,0.007568,0.97998
-0.064697,0.008789,0.977539
-0.068848,0.009033,0.980225
-0.063477,0.008545,0.981689
-0.0625,0.011719,0.973389
-0.06543,0.008789,0.972412
-0.377441,-0.242432,0.978271
-0.169189,0.034912,1.05127
-0.036377,0.094238,0.979248
-0.201416,0.178711,1.025879
0.226807,0.057373,0.997314
0.084961,0.030762,0.878906
-0.029297,-0.054932,1.188965
0.000977,-0.210449,0.958252
-0.104492,-0.161377,1.108643
-0.121094,-0.003906,1.01416
-0.155762,0.092285,0.959229
-0.173584,0.291992,0.956299
-0.13916,0.153564,0.929932
0.032959,0.016846,0.921143
0.047363,-0.014404,0.876709
-0.012939,-0.040771,1.0271
-0.095703,-0.067871,0.986572
-0.226807,0.018311,1.063965
-0.068848,0.01123,0.981201
-0.067383,0.013672,0.978027
-0.066162,0.010254,0.980225
-0.068359,0.01001,0.980225
-0.067871,0.011475,0.981689
-0.065918,0.010742,0.968262
-0.064209,0.006836,0.973633
-0.068359,0.009766,0.97583
-0.06958,0.014404,0.977783
-0.063965,0.008301,0.971924
-0.066162,0.009277,0.977539
-0.068848,0.010498,0.981689
-0.063232,0.011475,0.976318
-0.324707,-0.034424,0.955322
-0.296631,0.05249,1.080811
-0.061279,0.031982,0.918701
0.019775,0.196045,1.065674
0.008789,0.053711,1.058105
0.017578,-0.000488,1.042725
0.136475,-0.134521,0.874023
-0.107666,-0.258545,1.050293
-0.07959,-0.181396,0.97168
-0.077148,-0.069092,1.057373
0.008789,0.1604,0.757568
-0.050781,0.006592,0.932617
-0.021973,0.181885,1.076904
0.174316,0.054688,0.960938
-0.037598,-0.034424,0.977539
-0.23584,-0.116699,0.938232
-0.067871,0.01001,0.976074
-0.067383,0.008545,0.977051
-0.04541,0.018555,0.977051
-0.068115,0.007812,0.977051
-0.065918,0.008545,0.976074
-0.065918,0.006348,0.975342
-0.064941,0.008301,0.973389
-0.067383,0.009033,0.975342
-0.06543,0.010254,0.980713
-0.064697,0.005859,0.977539
-0.063721,0.010498,0.976807
-0.067383,0.007568,0.978516
-0.066895,0.011475,0.975342
-0.062012,0.007812,0.978027
-0.233643,-0.016602,1.053467
-0.217773,0.005127,0.968506
-0.091064,0.065674,1.100098
-0.009766,0.100586,0.959717
0.045166,0.197021,0.916992
0.051514,0.087646,0.934326
0.051025,0.057129,0.93335
0.109131,-0.126221,0.88916
-0.071533,-0.185303,1.079346
-0.182617,-0.14917,1.03833
-0.219727,-0.155518,0.935059
-0.043457,-0.018066,0.936768
-0.064453,0.14209,1.019531
-0.053223,0.259521,0.971191
0.0271,0.19458,0.919434
0.017334,0.085693,0.959229
-0.010254,0.048096,0.89209
-0.050049,-0.07666,0.974609
-0.227295,-0.072754,1.012207
-0.071533,0.008301,0.982178
-0.068359,0.005371,0.974854
-0.067627,0.008789,0.975586
-0.066895,0.005615,0.978271
-0.063477,0.008545,0.978516
-0.069824,0.009766,0.975342
-0.067627,0.009521,0.977051
-0.067383,0.009766,0.981934
-0.062988,0.012451,0.966309
-0.238525,-0.012695,0.989502
-0.231201,-0.019775,0.865723
-0.1521,0.090088,0.972656
-0.080811,0.128418,1.03418
0.049072,0.129395,1.046387
0.063721,0.020508,1.001709
0.098389,0.018799,0.948486
0.04834,-0.19165,1.013916
-0.082275,-0.195801,1.095703
-0.168213,-0.166504,0.991211
-0.050293,-0.038086,0.948486
-0.078613,0.210938,0.99585
-0.013672,0.288818,0.947998
-0.098877,0.159912,1.096191
-0.099854,0.005859,1.103271
-0.156982,-0.192871,0.984863
-0.188477,-0.136475,0.951904
-0.061035,0.01001,0.97168
-0.067139,0.011963,0.97998
-0.067139,0.004639,0.978027
-0.067871,0.010742,0.976562
-0.065674,0.009521,0.9729
-0.066162,0.010254,0.973389
-0.065674,0.011963,0.985596
-0.070068,0.007324,0.974854
-0.068848,0.006104,0.974854
-0.072266,0.010742,0.982422
-0.068115,0.009033,0.975586
-0.067627,0.011475,0.979004
-0.070801,0.010986,0.976807
-0.063965,0.005615,0.986328
-0.352783,-0.049072,1.046143
-0.14624,0.019775,0.859619
-0.048096,0.064697,0.998291
-0.023926,0.146729,1.032959
0.092285,0.13208,0.932617
0.101807,-0.023438,0.998047
0.118652,-0.164551,1.046631
-0.04834,-0.185791,1.103516
-0.174316,-0.131104,0.963867
-0.123047,-0.027588,1.119141
-0.096191,0.27124,0.870361
-0.125,0.132568,1.02124
0.092041,0.070312,1.023438
0.055664,0.008545,0.935059
-0.174805,-0.131836,1.043945
-0.243896,-0.084229,0.89502
-0.063965,0.009521,0.977051
-0.065674,0.009766,0.981934
-0.068848,0.009277,0.979736
-0.066162,0.011963,0.973633
-0.067627,0.005859,0.976562
-0.064209,0.011963,0.970215
-0.070312,0.008057,0.977051
-0.068359,0.008057,0.978027
