X,Y,Z
0.109863,0.022949,1.015381
0.173828,0.087402,1.067383
-0.00293,0.045654,0.937256
-0.342773,0.166748,1.009766
-0.324951,-0.093018,0.953125
-0.192871,0.027588,0.926025
0.003418,0.295654,0.844971
0.411865,-0.071533,1.018555
0.295898,-0.042236,1.001465
0.104492,0.003662,1.027588
-0.571289,-0.052002,0.91748
-0.147461,-0.01416,0.941406
-0.296875,0.116699,0.880127
-0.003418,0.129639,0.979248
0.266113,-0.067627,0.931641
0.123291,0.073486,0.907471
0.060791,-0.00293,0.926514
0.178467,-0.066162,0.862793
0.048828,-0.082764,0.871338
-0.490967,-0.137939,0.870361
-0.064209,0.010254,0.987549
-0.067627,0.006836,0.981201
-0.064697,0.00708,0.976318
-0.064209,0.005371,0.986816
-0.06543,0.006592,0.968994
-0.065186,0.011719,0.981445
-0.061035,0.010254,0.977783
-0.063965,0.006836,0.975586
-0.069336,0.007324,0.983398
-0.065674,0.005859,0.976318
-0.060303,0.004639,0.977783
-0.015137,-0.03125,0.968506
0.033447,0.048828,1.007812
-0.069336,0.061768,0.962891
-0.270996,-0.116211,0.85376
-0.062988,0.003906,0.981934
-0.232666,-0.068359,0.975342
-0.120117,0.071045,0.926025
0.069336,0.125977,0.981689
0.115723,-0.030029,0.883301
0.140625,-0.020264,1.046387
0.115967,-0.0354,0.914307
-0.179443,-0.011719,0.989746
-0.26123,-0.017578,0.950439
-0.259277,0.004639,0.947754
-0.187012,0.001953,0.946777
-0.0896,0.044922,0.929932
0.158691,0.163574,0.982666
0.194092,0.012451,0.963867
0.103027,-0.081787,1.060791
-0.000244,-0.104004,0.984375
-0.044922,-0.02417,0.971436
-0.197266,-0.056152,0.976074
-0.18042,0.033936,0.956055
-0.064209,0.005127,0.977295
-0.069092,0.008057,0.978271
-0.064941,0.008545,0.974854
-0.06665,0.003906,0.98584
-0.060547,0.007812,0.974121
-0.064697,0.006836,0.973145
-0.069092,0.010254,0.974854
0.002197,-0.01709,0.969727
0.122314,0.070068,0.970459
-0.01123,0.086914,1.028809
-0.101807,0.034912,1.0625
-0.207275,-0.020264,0.905029
-0.185791,0.01123,1.010498
-0.224854,0.013672,1.058838
-0.035645,0.056396,0.979004
-0.167969,-0.036133,0.994141
0.162598,0.084229,0.939697
0.059814,0.00415,1.023682
0.0271,-0.040039,1.052246
-0.000977,-0.014893,0.948486
-0.128662,-0.088135,0.887695
-0.258789,-0.054443,0.996826
0.006348,-0.040283,0.994873
-0.31665,-0.083008,0.891357
-0.111816,0.097412,0.975586
0.02417,0.16748,0.825439
0.052002,0.023193,1.003418
-0.024902,-0.077148,0.933105
-0.003174,-0.023926,1.125488
0.009521,-0.012207,1.025879
-0.11084,-0.046875,0.861328
-0.200439,-0.044678,0.932129
-0.115723,0.00293,0.957031
-0.108887,-0.018311,1.018799
-0.063721,0.006104,0.970215
-0.063721,0.009521,0.973389
-0.003906,0.009033,0.979736
0.085205,0.057617,0.972168
0.073975,0.033936,0.886719
-0.203857,0.01001,1.024902
-0.32251,-0.020264,1.016113
-0.267334,-0.013672,0.958008
-0.210693,-0.054443,0.939941
-0.180176,-0.019043,0.776611
0.078613,0.061768,1.067139
0.177979,0.053223,1.088867
0.1521,-0.082764,1.029053
-0.015381,-0.006104,1.008301
-0.096924,-0.041992,0.976807
-0.343506,-0.05835,1.068359
-0.087402,-0.074463,0.966797
-0.187988,-0.072998,0.921143
-0.093262,0.079834,0.878174
0.082764,0.103271,1.000977
0.082031,0.065186,1.046143
0.169678,0.054932,1.119873
0.034668,-0.030762,1.013428
-0.01001,-0.032959,0.976807
-0.19751,-0.079102,1.131348
-0.224365,-0.031982,1.048828
-0.155518,0.043457,0.969482
-0.064697,0.010498,0.974121
-0.07373,0.028564,0.978516
-0.067139,0.003662,0.976562
-0.06665,0.005615,0.978271
-0.06543,0.008301,0.974121
-0.005615,0.003174,0.980469
-0.000488,0.032227,1.06665
0.038086,0.052979,1.072266
0.10376,0.057617,0.92041
-0.30835,-0.07373,0.94751
-0.038818,-0.086914,1.021973
-0.200195,-0.032471,0.988037
-0.195557,0.021729,1.027832
0.012451,0.153564,0.969482
-0.019775,0.011475,0.981934
0.165283,0.024658,1.039307
0.136475,-0.038818,0.984619
0.04834,-0.063477,0.902832
-0.115723,-0.027344,1.063965
-0.291504,-0.062988,0.9021
-0.065918,0.008545,0.985596
-0.191895,-0.010986,0.945068
-0.104492,-0.008057,0.879639
-0.133301,0.085205,1.011719
0.040283,0.126465,0.969727
0.044678,0.001953,0.980957
0.168945,-0.011719,0.938721
0.135498,0.105713,1.054688
0.141846,-0.051025,0.781982
-0.150146,-0.113525,0.804932
-0.135742,-0.035645,0.904785
-0.125732,0.006836,0.950928
-0.092773,0.004883,0.980957
-0.0625,0.006104,0.979248
-0.142578,0.010254,1.145508
-0.064697,0.006104,0.981689
-0.023682,-0.009521,0.839111
-0.128662,-0.052002,0.979492
-0.078857,-0.012695,0.954102
-0.235596,-0.055664,0.984375
-0.289307,-0.122314,0.932861
-0.260254,-0.042236,0.941406
-0.186523,-0.056641,0.880127
-0.182617,0.085205,1.044922
0.02124,0.090332,1.037842
0.125,0.009033,0.979736
0.147461,-0.061523,0.879639
0.005127,-0.098633,0.940674
-0.102539,-0.076416,0.963379
-0.285156,-0.097656,0.997314
-0.241943,0.069336,0.964844
-0.152588,0.010498,0.878906
-0.172119,-0.034424,1.015381
-0.040527,0.083984,0.982422
0.05249,0.135254,0.907227
-0.015625,-0.020508,0.990234
0.135254,-0.040283,0.977783
0.169922,-0.022461,0.826904
-0.120605,-0.091553,0.920654
-0.186035,-0.070557,0.969482
-0.15918,0.019287,0.944092
-0.065674,0.017334,0.977539
-0.064697,0.006592,0.981445
-0.064941,0.010498,0.97876
-0.051025,0.007812,0.972168
0.16748,0.031982,1.05957
-0.058105,0.025635,1.040771
-0.178223,0.012939,1.169434
-0.271484,-0.112305,0.975586
-0.308594,-0.06543,0.980713
-0.220215,0.008057,0.957275
-0.177246,-0.02417,0.88208
-0.211182,-0.031982,1.032959
0.005371,0.090088,1.064453
0.15332,0.084961,1.038086
0.137207,-0.039795,0.934082
-0.001709,0.006348,1.144531
0.010498,0.017578,0.952148
-0.204834,-0.082764,1.0
-0.232666,0.018555,0.990967
-0.196289,-0.003906,0.968506
-0.179443,-0.027832,1.019043
-0.047607,0.107178,0.926758
0.007568,0.118408,0.967773
0.148682,-0.022461,0.814453
0.061035,0.032715,1.077637
0.049805,0.03418,1.042969
-0.035889,-0.075684,1.025391
0.05249,-0.053711,0.794922
-0.012939,-0.001953,0.926514
-0.19751,-0.016846,1.054688
-0.138916,0.057617,0.974121
-0.068115,0.006104,0.982666
-0.063232,0.007324,0.979736
-0.043945,0.013428,0.931396
-0.021484,0.015381,0.980713
0.181152,0.076172,0.966064
-0.046631,0.062744,0.998291
-0.134521,-0.003662,1.069336
-0.177246,0.025879,0.932373
-0.358154,-0.107178,1.004883
-0.295166,-0.042236,0.980713
-0.22998,0.011719,0.929443
-0.136475,0.081055,1.055664
0.033203,0.034912,0.98584
0.158936,-0.000244,1.005371
0.126465,0.011963,1.024414
0.031738,-0.020752,0.931396
-0.145508,-0.072754,0.927002
-0.184814,-0.002686,1.020264
-0.066162,0.01123,0.975342
-0.272705,-0.011963,1.057129
-0.058594,0.023926,0.87085
-0.004639,0.050781,0.864014
0.007812,0.035889,0.906982
0.075684,0.049561,0.954346
0.050049,-0.079834,1.031006
0.015869,-0.095703,0.919434
-0.103271,-0.01416,1.114502
-0.333496,-0.084473,1.057129
-0.182373,0.027832,0.927734
-0.067139,0.008057,0.975586
-0.064697,0.01123,0.973877
-0.063477,0.009277,0.985352
-0.040283,-0.070312,0.97583
0.088379,0.013672,1.014893
0.10498,0.013672,0.992676
-0.111084,0.036133,1.009033
-0.334229,-0.116211,1.029297
-0.19043,0.076904,0.975342
-0.218506,0.025391,0.970703
-0.196289,-0.009277,0.918457
-0.04541,0.104248,0.919434
0.048584,0.046387,0.91626
0.159424,-0.021729,0.934814
0.092285,0.028564,1.025879
-0.018066,0.012695,1.088623
-0.062744,0.110596,1.085693
-0.284668,0.001465,0.820557
-0.06665,0.00708,0.980225
-0.269775,-0.020996,1.118164
-0.141846,0.049561,1.005615
0.054199,0.104248,0.878662
0.330811,0.059082,0.848145
0.052734,-0.029541,1.103516
0.221924,-0.002441,0.953125
-0.055176,-0.098877,0.969727
-0.14502,-0.093262,0.929932
-0.324707,-0.08374,0.998047
-0.063965,0.009277,0.979492
-0.067383,0.008301,0.980957
-0.065674,0.008301,0.976318
-0.065674,0.007812,0.976318
-0.071533,0.006592,0.974365
-0.062744,0.001709,0.973389
-0.008301,0.008789,0.971924
0.050293,0.041992,0.967529
0.114746,0.049561,0.932373
-0.049805,0.027588,0.936768
-0.282959,-0.029297,1.021484
-0.064453,0.006592,0.975586
-0.134277,-0.034668,0.897217
-0.212646,0.067383,1.059082
0.036377,0.08667,0.883789
0.081299,0.00708,0.983154
0.08667,0.054199,1.02417
0.071777,-0.001953,1.025146
-0.070068,-0.029785,1.038574
-0.187256,-0.041748,1.066162
-0.269287,-0.085205,0.830811
-0.06543,0.008301,0.973389
-0.199951,-0.020264,0.97168
-0.076416,0.033691,0.955322
0.077148,0.148682,0.951172
0.10083,0.026123,1.06958
-0.020508,-0.055664,1.076904
0.07251,0.000732,1.106934
-0.019287,-0.105225,1.109375
-0.028564,-0.075928,0.937988
-0.501465,-0.125244,1.093262
-0.1604,0.080078,0.965576
-0.063721,0.003906,0.973633
-0.066162,0.01001,0.976807
-0.065674,0.009766,0.980469
-0.070557,0.006104,0.994629
-0.063232,0.004395,0.976318
0.170166,0.082275,0.973633
0.194824,0.085449,0.952881
-0.035156,0.024658,0.989502
-0.233887,0.037842,1.134277
-0.332031,-0.079834,0.977783
-0.213623,0.009521,0.928467
-0.24585,-0.012451,0.99292
-0.203125,0.026611,0.960205
0.11792,0.11792,0.85376
0.140869,0.019287,1.048828
0.229004,0.076904,0.935547
0.087402,-0.083496,0.935547
-0.140137,-0.182861,0.802246
-0.154297,-0.04834,0.882324
-0.235107,0.11499,0.955078
-0.123047,0.019043,0.955322
-0.161621,0.028809,1.083984
-0.015137,0.130859,1.052979
-0.023682,0.162842,1.062012
0.132812,-0.026367,1.049072
0.13501,0.034424,1.031494
-0.023438,-0.020996,0.976318
-0.082275,-0.037354,0.929199
-0.22998,-0.079346,0.993652
-0.229492,-0.046875,0.924072
-0.200439,-0.016113,0.963135
-0.068604,0.00708,0.989258
-0.063965,0.005127,0.975098
-0.029297,0.014648,0.976807
0.035889,-0.006348,0.921143
0.17749,0.087402,0.918457
-0.009033,0.035645,1.071533
-0.09375,-0.007812,1.035156
-0.384277,-0.047607,0.974121
-0.228271,0.019531,0.955811
-0.254883,-0.032227,1.083008
-0.100342,0.046143,1.083008
-0.127686,0.146973,1.184326
0.090332,0.058594,1.127197
0.085938,-0.067139,0.942383
0.095703,0.021729,1.015381
-0.137695,-0.050293,1.090088
-0.172852,-0.058838,0.934082
-0.096436,0.089844,0.976562
-0.067139,0.007568,0.96875
-0.126221,-0.040283,0.948975
-0.213867,-0.020508,0.898682
-0.101318,0.05542,0.956787
-0.017822,0.089111,0.961182
0.097168,0.047119,1.030762
0.04248,-0.068848,0.906494
0.077881,0.082275,1.103516
0.138672,-0.000488,0.810059
-0.130127,-0.026123,0.976318
-0.267334,-0.13501,0.933838
-0.210938,0.058105,0.955566
-0.06543,0.010254,0.976562
-0.059082,0.006348,0.976074
-0.063721,0.00415,0.973877
0.135254,0.055908,1.000244
0.106689,0.037354,0.902588
0.118164,0.00708,0.904053
-0.121582,-0.016357,0.859619
-0.303711,-0.134521,0.98999
-0.058594,0.075439,0.964355
-0.11792,0.024902,1.034912
-0.161865,-0.030762,0.983398
-0.034668,0.031982,0.973633
0.000488,0.068359,1.034912
0.09082,0.017334,1.095947
0.093506,-0.037354,0.898682
0.046875,0.042236,1.091064
-0.045898,0.070557,1.050537
-0.293701,-0.055176,1.054932
-0.283936,0.063965,0.970459
-0.2146,-0.047363,0.9021
-0.185303,0.015381,0.968994
-0.016357,0.105469,1.031006
-0.06958,0.047363,0.855957
-0.013428,0.042725,1.047852
0.037598,-0.034668,1.015137
-0.016357,-0.001221,1.005127
-0.034912,-0.006348,0.921875
-0.125977,-0.131348,1.053467
-0.093018,-0.072021,0.87793
-0.2771,-0.084717,0.826416
-0.135742,0.047852,0.977295
-0.066406,0.006592,0.97998
-0.055908,0.006104,0.960205
0.05249,-0.020508,1.053711
0.013672,0.051025,1.063477
-0.042725,-0.134277,0.858887
-0.232422,-0.048096,0.98999
-0.294678,-0.076416,0.939941
-0.151367,-0.029053,0.89624
-0.199951,0.021729,0.980713
-0.063721,0.04834,0.847412
0.047852,0.082031,0.884521
0.250488,0.117188,1.08252
0.168701,-0.070801,0.809326
0.134277,-0.028076,0.918701
0.044922,-0.036621,0.891113
-0.187012,-0.064941,1.055908
-0.319092,-0.041504,1.01709
-0.187988,0.035645,0.96582
-0.196045,-0.094971,0.810791
-0.177246,0.061035,1.092773
0.041016,0.109619,1.017578
0.072021,-0.000488,0.87915
0.148682,-0.014648,0.899414
0.058838,-0.036377,1.018799
0.12915,-0.052002,0.818115
-0.229492,-0.060547,1.02417
-0.113037,0.02832,0.943115
-0.25,-0.011963,0.979736
-0.065186,0.007324,0.974854
-0.062988,0.001221,0.973389
-0.0625,0.004883,0.977783
0.031982,0.047363,0.816162
-0.000732,-0.001953,1.025391
0.07959,0.053711,0.872314
-0.125,0.029785,1.121338
-0.309814,-0.034424,1.096924
-0.421387,-0.184326,1.033203
-0.265625,0.119385,1.030273
-0.119629,-0.012939,0.951416
-0.174316,-0.0625,0.912109
-0.101074,0.07666,1.117188
0.068359,0.119629,0.970947
0.123047,0.024658,1.025635
0.143311,-0.066162,0.909912
0.062744,-0.001221,1.065186
-0.118652,-0.071533,1.059082
-0.15918,-0.042236,0.921387
-0.285889,-0.028809,0.956299
-0.060791,0.00708,0.974121
-0.288818,-0.053467,1.043701
-0.202637,-0.025146,1.02002
-0.077393,0.076904,1.060791
0.092529,0.043701,0.872803
0.064209,-0.008545,1.124756
0.0896,-0.009521,0.950195
-0.082764,-0.02002,0.998779
0.050781,0.058838,0.921143
-0.05127,-0.004639,0.943604
-0.075439,-0.02002,0.825928
-0.219971,0.013916,1.045166
-0.060059,0.006592,0.980713
-0.117676,0.141357,1.038086
0.064453,0.048096,1.040283
0.07959,0.125732,1.040283
0.021729,0.027832,1.046875
-0.183594,-0.020752,0.964355
-0.187012,0.039795,0.946045
-0.231201,-0.119873,0.972656
-0.297852,-0.055664,0.969727
-0.165527,-0.015869,0.996094
-0.103516,0.056885,0.980713
0.093994,0.121582,0.931152
0.174561,-0.016357,0.973389
0.160889,-0.005615,0.949463
0.252686,0.072266,0.893066
-0.148926,-0.030762,0.993164
-0.098877,-0.009277,0.851807
-0.253174,-0.006104,1.050781
-0.14917,0.011963,0.968262
-0.192383,0.043945,0.944336
-0.071533,0.074707,0.980225
-0.027344,0.018311,0.994385
0.081787,-0.049072,0.97583
-0.065674,0.009033,1.028076
0.092285,0.034424,0.905029
-0.027344,-0.046875,1.025391
0.007324,-0.012451,1.056641
-0.041748,0.000732,0.974854
-0.092773,0.011475,1.045654
-0.174316,0.050049,0.992676
-0.064941,0.004395,0.981445
-0.088867,0.009277,1.011475
-0.018799,0.014404,1.017822
0.07373,0.056396,0.956299
0.014648,0.001709,0.866211
-0.163086,0.006592,0.994385
-0.275635,0.000977,1.062012
-0.064941,0.009033,0.973877
-0.146484,-0.015625,0.952393
-0.12915,-0.003662,0.907715
-0.059814,0.098633,0.90625
0.118164,0.135498,1.015137
0.125244,-0.046143,0.976074
0.157959,-0.039307,0.932617
0.194092,0.105469,0.934326
-0.014648,0.00708,1.04834
-0.176514,0.054443,1.053467
-0.287109,0.010498,1.029541
-0.186768,0.02124,0.97168
-0.220215,-0.029297,0.970947
-0.069092,0.040039,0.94751
0.1521,0.129395,0.961914
0.019043,0.046875,0.98999
-0.022217,-0.0271,0.918701
0.071533,-0.038086,0.946045
0.118896,0.020508,0.875244
-0.060547,0.059082,1.078369
-0.158203,-0.036865,0.939941
-0.142578,-0.040527,0.958252
-0.172607,-0.005859,0.976318
-0.066895,0.005859,0.976807
-0.068848,0.008545,0.973877
-0.062988,0.011475,0.977295
0.054199,0.094971,0.984863
-0.068115,-0.011719,1.064209
0.009033,0.032227,0.992676
-0.122314,-0.050537,0.934814
-0.152344,0.044434,0.873779
-0.063477,0.005859,0.979492
-0.360352,0.062256,0.96582
-0.21167,0.074219,0.95166
-0.099609,0.078125,1.02002
0.171387,0.039795,0.929688
0.052734,-0.028076,0.98999
-0.041016,-0.005371,1.040283
-0.053467,-0.010742,0.897949
-0.209961,0.005371,0.975586
-0.23999,0.030273,0.958496
-0.06665,0.014404,0.972168
-0.256592,0.098877,1.008057
-0.172852,0.07251,1.057861
0.204102,0.015137,0.954834
0.093262,0.109375,0.999268
-0.10791,0.084717,1.03418
0.05835,-0.02124,1.073242
-0.015869,0.011963,1.014404
-0.040771,0.02417,1.000244
-0.082275,-0.014648,0.949219
-0.094727,0.015869,0.963135
-0.14624,-0.024414,0.970947
-0.065674,0.009033,0.986084
-0.064209,0.01001,0.965576
0.055908,0.034668,0.978516
0.149658,0.025879,1.019043
0.046143,-0.01123,0.97583
-0.062988,-0.017334,1.021729
-0.292236,-0.039795,0.947021
-0.270508,0.049561,1.025146
-0.30542,0.138184,1.066406
0.075928,0.058594,1.037354
0.161865,-0.033691,1.04834
0.112305,-0.036621,0.942627
0.026123,-0.029785,1.072266
-0.127441,-0.055908,1.056885
-0.155518,0.037842,0.888672
-0.219482,-0.048828,0.980713
-0.335693,0.046143,0.947754
-0.229248,0.081055,0.980469
0.006592,0.168213,1.036865
0.05127,0.000488,0.982422
0.118652,-0.113037,0.967285
-0.017334,0.00293,0.96875
-0.009277,-0.053711,0.934814
-0.04541,-0.051025,0.990234
-0.235352,0.069092,1.060303
-0.181885,-0.007568,0.979736
-0.063965,0.007568,0.980957
-0.067871,0.006836,0.977783
-0.067627,0.007568,0.982422
-0.068848,0.01123,0.974365
-0.062256,0.006592,0.971436
-0.042236,0.032959,0.926758
-0.064941,0.009766,0.978027
-0.064453,0.010498,0.974609
-0.038818,0.11792,0.974609
0.024658,-0.004395,0.937256
0.065674,0.046143,0.984863
0.101074,0.018066,0.984619
-0.113281,-0.043945,0.879883
-0.207764,0.037842,0.975098
-0.066162,0.008057,0.972412
-0.291748,0.025879,0.938232
-0.281006,0.042725,0.94751
-0.105469,0.075439,1.054443
0.10376,-0.002686,1.031982
0.206299,0.021729,0.974609
-0.002686,-0.064941,0.994141
-0.071533,-0.070557,1.039062
0.045166,-0.071045,0.962891
-0.109131,0.032715,0.936035
-0.060059,0.01123,0.974365
-0.179443,0.093262,1.011475
-0.063965,0.081299,0.963867
-0.131592,0.014404,0.931152
0.057861,0.13623,1.053955
0.0354,-0.042236,1.032959
-0.017334,-0.083496,1.049316
-0.023926,-0.025146,1.124268
-0.165039,-0.03418,1.103027
-0.130615,0.036621,1.028076
-0.066406,0.010742,0.977783
-0.066406,0.013428,0.974365
-0.067139,0.009277,0.978516
-0.293701,-0.036865,0.976562
0.065674,-0.017578,0.963135
0.155273,0.039551,0.95459
0.204834,0.059326,0.982422
-0.058105,0.030518,0.952393
-0.272949,0.022461,1.188232
-0.501465,-0.014648,0.932617
-0.429932,0.079346,1.028076
-0.161133,0.120361,1.065918
0.101074,0.108154,1.022705
0.13916,-0.040771,1.019531
0.148193,-0.025635,0.882812
-0.004395,-0.030273,0.974121
-0.151855,-0.003418,1.075195
-0.242432,-0.092285,0.985352
-0.331787,0.014648,0.931885
-0.339111,0.059814,0.960938
0.058105,0.085938,1.014648
0.191162,0.053711,1.050781
0.298584,-0.000244,0.918945
0.135742,0.056885,0.944824
0.032227,-0.037354,0.894043
-0.2854,0.032715,0.902588
-0.067871,0.009033,0.974609
-0.063232,0.008545,0.978271
-0.066895,0.010254,0.974365
-0.065186,0.007324,0.978516
-0.062256,0.007568,0.975586
-0.008545,-0.001709,0.976074
-0.094482,0.010742,0.977051
-0.080811,0.00293,0.971436
-0.06665,0.02002,0.981689
0.100098,0.005859,0.976562
0.053467,-0.026123,0.936035
0.105957,0.032471,0.999756
-0.183594,-0.116211,0.949707
-0.317627,0.077148,1.041016
-0.071777,0.01123,0.981689
-0.329834,0.03418,1.001953
0.144531,-0.003418,0.820068
0.143066,0.077881,1.044189
0.150635,0.038086,0.990479
0.118896,-0.002441,1.079834
0.046387,-0.051514,0.841064
-0.245117,-0.04541,0.916016
-0.065918,0.009277,0.977051
-0.353516,0.048828,1.04834
-0.065918,0.136963,0.965088
-0.038086,0.088623,1.038818
0.06543,-0.089355,0.997314
0.153809,-0.047363,0.943359
0.052979,-0.007812,0.98584
-0.162354,-0.056885,0.896973
-0.439453,0.00415,0.956055
-0.069336,0.013428,0.988037
-0.067383,0.010742,0.976562
-0.068359,0.007812,0.972412
-0.063232,0.006104,0.977539
-0.062744,0.006592,0.973145
-0.063477,0.007812,0.973145
-0.064209,0.010742,0.975342
-0.020508,0.072021,0.985107
-0.061279,0.012207,0.978027
0.134521,0.041016,1.09082
-0.286377,0.078857,1.111572
-0.108398,-0.052734,1.043945
-0.386475,-0.100586,0.96582
-0.356445,-0.004395,0.974854
-0.207764,0.15332,1.039307
0.179932,0.19165,0.924805
0.277344,-0.255859,1.003418
0.112061,-0.032227,0.926025
-0.193604,-0.014893,1.087891
-0.11084,0.012939,0.876709
-0.355957,-0.007568,1.039062
-0.2854,0.07373,0.988037
-0.108398,0.116455,0.976318
0.018311,0.219727,0.959473
0.222656,0.015137,0.912354
0.280029,-0.135254,0.959473
-0.070557,-0.025146,0.960693
-0.142578,0.004639,0.98877
-0.144043,0.04248,0.961914
-0.226074,-0.025635,0.945312
-0.068848,0.01001,0.981934
-0.065186,0.010498,0.975586
-0.068359,0.011475,0.978516
-0.067383,0.01123,0.981201
-0.064941,0.006836,0.978027
-0.065918,0.011719,0.973877
-0.06665,0.008789,0.980225
-0.063721,0.008789,0.979492
0.109619,0.013428,1.079346
0.14624,-0.005127,0.952148
0.03125,-0.095459,0.919922
-0.22998,-0.022461,0.926514
-0.069824,0.013672,0.983643
-0.468506,0.044922,0.933105
-0.029541,0.12915,0.760498
0.133301,0.164551,1.143555
0.308838,-0.16748,1.008789
0.078613,-0.060791,1.063232
-0.032471,0.021484,1.041748
-0.19165,-0.019287,0.928711
-0.301758,0.031006,0.942383
-0.273926,0.025879,0.97998
-0.202881,0.047852,0.864014
-0.093994,0.090576,0.989502
0.017334,0.076172,1.014893
0.285645,-0.177002,0.968506
0.223877,-0.038818,0.783936
0.134277,0.04541,1.029541
-0.060303,-0.044189,0.894531
-0.442627,0.018799,0.931152
-0.066406,0.01123,0.969971
-0.066162,0.014648,0.977783
-0.064697,0.010498,0.973877
-0.065674,0.005127,0.975586
-0.052246,-0.01123,0.984131
0.082764,0.015381,0.884521
0.182373,0.123047,0.991943
-0.071289,-0.040771,1.009277
-0.302734,-0.095459,0.899414
-0.063965,0.011719,0.960449
-0.31665,-0.046387,1.000244
-0.139404,0.015381,0.888428
-0.079834,0.116211,1.040771
0.151855,0.119873,1.022705
0.386475,-0.053467,0.677002
-0.026611,-0.088379,1.112305
-0.134521,-0.05957,0.950684
-0.264893,0.026855,0.977051
-0.074219,0.024658,0.974609
-0.324707,0.004395,1.041504
-0.079346,0.153076,1.091797
0.119385,0.121826,0.893066
0.025635,0.029541,1.221191
0.212402,-0.07959,1.045654
-0.01416,-0.071289,0.98877
-0.192871,-0.068604,0.870117
-0.300781,0.00415,1.028564
-0.069336,0.008057,0.988525
-0.066406,0.006348,0.97583
-0.065186,0.006348,0.97998
-0.063965,0.007812,0.975098
-0.064453,0.00708,0.977783
-0.06665,0.004883,0.974121
-0.063965,0.010498,0.980957
-0.16333,0.014648,0.963379
0.070557,-0.026123,0.976807
0.046875,0.071289,0.988281
0.03125,0.033691,1.071777
-0.09082,0.005127,0.822754
-0.069092,0.007324,0.976807
-0.272461,-0.107422,0.930908
-0.099365,0.068848,0.85498
0.085449,0.154785,0.970947
0.211914,-0.066895,0.947998
0.281738,-0.066162,0.922852
0.017334,-0.085205,0.886963
-0.256836,-0.022217,1.099854
-0.258301,0.052979,0.953857
-0.357422,-0.035889,0.983643
-0.168213,0.123535,1.049316
0.081543,0.190674,1.029053
0.115967,0.077393,0.997314
0.090576,-0.082031,1.077393
0.037598,-0.090576,0.97998
0.096191,0.006348,0.964355
-0.118652,-0.075195,0.894531
-0.266846,-0.012695,0.980957
-0.066895,0.003906,0.976318
-0.066162,0.006104,0.980713
-0.065186,0.003174,0.976318
-0.0625,0.008301,0.980469
-0.06543,0.010254,0.972412
-0.069092,0.01123,0.974365
-0.068604,0.007568,0.972412
-0.070557,0.030273,0.989014
-0.052979,0.026123,0.981445
0.053711,0.108154,0.987793
0.109619,-0.006836,0.984619
0.132812,0.029541,0.917969
-0.054932,0.004639,0.857666
-0.257812,-0.014893,0.969727
-0.421143,0.011963,0.973633
-0.168457,0.077637,0.916016
-0.049072,0.036621,0.88501
-0.021973,0.039307,0.999512
0.1521,-0.077148,0.988525
0.187988,-0.067871,0.919189
-0.000977,-0.068848,0.913574
-0.158936,-0.003174,0.958252
-0.304443,0.043457,1.00708
-0.229248,0.039307,0.953125
-0.093506,0.088623,0.934082
-0.046143,0.085693,0.941895
0.12085,0.032227,0.938232
0.121826,0.044678,1.043701
0.056396,-0.022949,1.080078
0.035156,0.001953,1.005127
-0.111572,-0.008301,1.014404
-0.245361,-0.036865,0.985596
-0.185059,-0.006104,0.972168
-0.065674,0.009277,0.971191
-0.065918,0.009277,0.980957
-0.068848,0.004395,0.971924
-0.064453,0.009277,0.984863
-0.058105,0.006104,0.96167
-0.063965,0.009033,0.984863
-0.035889,0.000977,0.971924
-0.065918,0.029541,1.004395
0.01123,0.039795,0.9729
0.105225,0.029541,0.945801
0.00415,0.024902,0.966064
-0.192383,-0.001221,0.976807
-0.233154,-0.051025,0.948486
-0.350342,0.040771,0.937012
-0.119629,-0.009766,0.907471
-0.095215,0.0625,1.071777
0.122314,-0.059326,0.982422
0.167969,-0.02832,0.908691
0.051025,-0.055664,1.089111
-0.226807,-0.040527,0.851807
-0.432861,-0.038818,0.947021
-0.30249,-0.001465,0.984375
-0.134521,0.045654,0.896484
0.040527,-0.011963,0.887939
0.102539,0.04126,0.990967
0.163818,0.052979,1.025391
0.182129,-0.06543,1.02002
0.007568,0.0354,1.033447
-0.348877,-0.015869,0.954834
-0.066895,0.00708,0.985107
-0.013672,0.031738,0.987793
-0.064453,0.010254,0.981689
-0.064941,0.008545,0.975586
-0.067871,0.009033,0.975098
-0.088867,-0.018066,0.952393
-0.037109,0.053223,0.976318
-0.037598,-0.049805,0.979004
0.191895,0.033447,0.986572
0.044189,0.055908,1.063232
-0.168701,0.046631,1.06958
-0.331543,0.00415,0.937744
-0.343994,0.030762,0.913086
-0.122314,0.013916,0.903809
0.026123,0.008545,0.905029
0.200195,-0.018799,0.965332
0.154785,-0.054932,1.018311
0.103271,-0.035645,0.904053
-0.094971,0.0,0.963135
-0.328613,0.068604,1.154541
-0.281982,0.074463,0.969727
-0.160645,0.038818,0.897461
-0.047363,0.071045,0.98584
0.030029,0.043213,0.943848
0.090088,0.050293,1.011475
0.11792,-0.036621,0.96582
0.059814,-0.02124,0.994629
-0.096191,-0.0354,1.003174
-0.30542,-0.013184,1.081055
-0.143311,-0.000244,0.921875
-0.064453,0.00415,0.983398
-0.069336,0.008057,0.976318
-0.065674,0.012695,0.974121
-0.062012,0.011719,0.97876
-0.065186,0.009277,0.978271
-0.068359,0.010498,0.983154
